f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24_fundamental,actual_return
0.16404846168744386,-0.805997518523176,2.931132995170549,0.1039110287794862,0.034174808345236805,1.8530571944363532,0.06604803166154558,0.07586053150831529,0.09165288144024605,0.06320102627605273,0.10591090827403124,0.0636745806603363,0.08202489505549188,0.06952842587530383,0.09537836123384542,0.09473142012243589,0.0973221631509533,0.0675770178876959,0.09145864595764482,0.06713171845496446,0.10232466211122665,0.06977510502265141,0.09934272464362358,0.0,0.12455978470029772
0.010047650905019644,-0.9097229296474232,0.16798129398496453,0.005265473969822811,-0.03015249846873091,1.3889297790824964,0.006459439361719674,0.00688441870863386,0.006226534644615136,0.007284195279535401,0.006104247727221461,0.008110916673028904,0.0056962564171838094,0.008517040687877482,0.008079634155386182,0.007944726372669568,0.007729399214633413,0.005595017981710657,0.00520266842492976,0.006938009791881547,0.005255818806440103,0.005842066428303651,0.0077762158945252095,0.0,0.10585395087671623
0.15205200154696882,-0.3327057288993254,1.7720205061197158,0.07317330663585385,0.14730967801850028,2.6816791318268063,0.06454043719587269,0.0797856450988301,0.06917551290282595,0.06740022024146608,0.08715685387652897,0.09636374334593978,0.09432155444268706,0.06784949893856203,0.08076241022903137,0.05504999655267684,0.09037938027905944,0.0894241845752349,0.06646757348454406,0.06459304070003534,0.07075895850320309,0.08974632593219728,0.07486897943650456,0.0,0.007922651302161299
0.06022764722349007,-0.416273065307561,1.76366492762571,0.041134113775765715,0.06433381950454767,2.67496977719747,0.04210882235322542,0.03857943337136,0.05147129190044127,0.04996131089310411,0.0358639843696626,0.03377126038016883,0.0482124978919186,0.039772435770843724,0.04842220076632992,0.04964789604599817,0.02947042836631774,0.044162343173505814,0.04817827147629449,0.04085485605553069,0.046656466131255854,0.04069609123317107,0.03148178608533614,0.0,0.002116390707791682
-0.0046423503467394826,2.0135318710765215,0.3295472420880761,-0.004186497580003119,0.008709844819360367,2.546462310901507,-0.002645455414674974,-0.00212187314401625,-0.0016756547196097719,-0.0019695093577211113,-0.0029627939218008696,-0.0024819999748615074,-0.0018437656016129964,-0.0022086118398623815,-0.002088017705000531,-0.0024750903530316483,-0.001753451772891879,-0.0021446074963739144,-0.0023764571442979787,-0.0029652949304051017,-0.001909830038896459,-0.002436632404559225,-0.002678773376660296,0.0,0.03785695035888548
0.06103155939182117,-0.6772415360573627,1.2439342172122703,0.03291768301123221,0.028516224746368907,2.8576490289140093,0.041004772439863064,0.027893106704211013,0.03295898172636337,0.04102657402010599,0.02928265619386489,0.027134077176177822,0.035121434723657946,0.028076732629916522,0.028677652534043942,0.02950836822525138,0.02833408699222431,0.02476730773807671,0.03791095449649285,0.032599566627150404,0.027630175320057303,0.022557508974149324,0.025325427431239594,0.0,-0.05671967780303733
-0.08342445072426694,-0.9323200582808302,-0.6374942680053652,-0.0263494343015365,-0.06493654968373316,1.862578911548167,-0.05433796504709431,-0.03763428055724199,-0.03824751655015657,-0.04584981210856854,-0.03595246406324059,-0.054993357226825273,-0.034748444676806205,-0.055880017471618394,-0.05423888687840542,-0.0488856592683592,-0.037825616205255784,-0.039609042942574835,-0.05191663261492947,-0.046718143310795844,-0.052602629295056574,-0.0618975833155818,-0.04048853918935874,0.0,0.08552932201625052
-0.003456873278237296,-0.2082781269136821,-0.2208070553564201,-0.0006483889926705703,-0.01833125143473522,3.2627403202542866,-0.0018913229545706903,-0.001646149624796879,-0.0018880049752068564,-0.0019841056189962803,-0.0014068995339121448,-0.00216498221325728,-0.001615184583981847,-0.002181194135673256,-0.002103173179096492,-0.0024549330402442184,-0.001583350889178804,-0.002368872445994722,-0.0022573527933639737,-0.0016018278025114023,-0.0020245443182015516,-0.002501787775435503,-0.002248834215570921,0.0,0.0674893554239333
-0.029666299631631768,-1.6351211199489795,-0.4524436507684704,-0.008869372953977637,0.010264311661344842,1.60735890942938,-0.013319302875746519,-0.012360617097795925,-0.014397745206787662,-0.012051961046997548,-0.01568136506023286,-0.020174124122799536,-0.01689068922924166,-0.015717184311101397,-0.011991682042438955,-0.020377807933376364,-0.02053928053382421,-0.015025107555128642,-0.01393773904305092,-0.014482473929112626,-0.012908888850350199,-0.01880326678031817,-0.02055468504159317,0.0,0.0032038835873242633
0.04088452544233916,-0.8414718345432927,0.5664607857387605,0.028328423151541864,-0.010871349653072699,4.1970793976983,0.029975277802338354,0.017676153280550774,0.02234027565311134,0.017600158716492436,0.017821172535944313,0.023822249780529915,0.017961529205094452,0.020481497715741533,0.023582527333452858,0.02805399731615892,0.02288426747558668,0.0177778060438979,0.020193996670657233,0.018664421876318737,0.024398544377150805,0.021910957137915504,0.02059417314023943,0.0,0.06250006798946317
